id,number,state,merged,additions,deletions,changed_files,total_changes,net_line_change,commits,avg_changes_per_file,max_file_changes,test_files_changed,test_change_ratio,created_at,closed_at,pr_age_hours,comments,review_comments,num_reviewers,approvals,title,body,description_length,title_length,repo,contains_refactor,contains_rewrite,contains_breaking,contains_deprecated,contains_fix,contains_bug,control_statements_count,function_definitions_count,class_definitions_count,todo_count,structural_change_score
3266323452,35740,closed,1,17,4,1,21,13,2,21.0,21,0,0.0,2026-02-10T09:31:38Z,2026-02-10T15:35:03Z,6.06,1,2,2,1,"Consistent handling of work tags for rename, delete, and overriding state","Mostly to make it easier to reason locally about this code. Rename and delete relied implicitly on `inspectElementRaw` to only show state for Class Components but there was already a TODO to expand that which would've crashed rename and delete.

Flagged by Claude + Opus 4.6 (which didn't make the connection with `inspectElementRaw` and assumed this fixes a crash).",368,73,facebook/react,0,0,0,0,1,0,15,4,0,1,23
3264884652,35738,open,0,32,32,16,64,0,3,4.0,14,1,0.0312,2026-02-09T23:42:01Z,,440.39,1,0,0,0,Fix typos across documentation markdown files,"## Summary

Fix 34 typos across 16 markdown documentation files, including:
- Spelling errors (`explicitlyu`, `errros`, `consdier`, `outweight`, `resister`, `compromised of`, `CreatFrom`)
- Grammar fixes (subject-verb agreement, missing articles, missing words)
- Punctuation corrections (missing periods, capitalization, apostrophes)
- Factual correction (OVERVIEW.md listed ""5 numbers"" but 7 items followed)
- Wrong word fixes (`effect` → `affect`, `it's` → `its`, `HIR form` → `SSA form`, `compiler` → `compiled`)

### Files changed

| File | Fixes |
|------|-------|
| `compiler/CLAUDE.md` | 2 |
| `compiler/README.md` | 1 |
| `compiler/docs/DESIGN_GOALS.md` | 4 |
| `compiler/docs/DEVELOPMENT_GUIDE.md` | 1 |
| `compiler/packages/babel-plugin-react-compiler/README.md` | 1 |
| `compiler/packages/babel-plugin-react-compiler/src/Inference/MUTABILITY_ALIASING_MODEL.md` | 7 |
| `compiler/packages/react-mcp-server/README.md` | 1 |
| `compiler/packages/react-mcp-server/todo.md` | 1 |
| `packages/dom-event-testing-library/README.md` | 1 |
| `packages/eslint-plugin-react-hooks/src/code-path-analysis/README.md` | 1 |
| `packages/react-devtools/CONTRIBUTING.md` | 1 |
| `packages/react-devtools/OVERVIEW.md` | 2 |
| `packages/react-devtools/README.md` | 1 |
| `packages/react-server/README.md` | 7 |
| `scripts/error-codes/README.md` | 1 |
| `scripts/release/README.md` | 1 |

## Test plan

- [x] Changes are documentation-only (no code changes)
- [x] Each fix was verified against the original file content
- [x] No code blocks, identifiers, or technical terms were modified",1577,45,facebook/react,0,0,0,0,1,0,54,15,1,1,87
3264832098,35737,closed,1,107,9,2,116,98,2,58.0,97,1,0.8362,2026-02-09T23:20:28Z,2026-02-10T16:52:35Z,17.54,0,2,2,1,[DevTools] Only block child Suspense boundaries if the parent has all shared suspenders removed,"
## Summary

Stacked on https://github.com/facebook/react/pull/35736

A Suspense boundary is considered unblocked by I/O removal if no more children (until the next Suspense boundary) are blocked on the same I/O. However, we used to unblock if at least one children with this I/O was removed. Now we check if no more children are blocked on the same I/O.

This was probably an oversight. The unblocking should happen in the same codeblock that checks if all dependencies are removed.

Found with Claude + Opus 4.6

## How did you test this change?

- [x] added test (see first commit for current behavior vs 2nd commit for changed behavior)",653,95,facebook/react,0,0,0,0,0,0,7,11,0,1,29
3264788978,35736,closed,1,153,152,5,305,1,1,61.0,248,4,0.9902,2026-02-09T23:05:44Z,2026-02-10T11:51:59Z,12.77,0,0,1,1,[test] Include `uniqueSuspenders` in Suspense tree snapshots,"This field is important to show only boundaries that can have their fallback shown so we should include it in tests.

This change doesn't imply the values in the existing tests are correct.",191,60,facebook/react,0,0,0,0,0,0,0,99,0,0,198
3264588201,35735,closed,1,28,12,2,40,16,1,20.0,25,1,0.375,2026-02-09T21:59:11Z,2026-02-09T22:14:46Z,0.26,0,0,1,1,[DevTools] Allow renaming Host Component props,"
## Summary

Renaming props only considered Fibers without an instance (e.g. Function Components) and Class Components. However, Host Components have an instance but don't implement `forceUpdate` thus crashing the frontend. Now we only use `forceUpdate` for Class Components like we do in all the other places where we use `forceUpdate`. Otherwise we use `overridePropsRenamePath` regardless of the `instance` which allows renaming props of Host Components. 

Found with Claude + Opus 4.6

## How did you test this change?

- [x] Added test",549,46,facebook/react,0,0,0,0,0,0,7,3,0,0,13
3264343387,35734,closed,1,55,0,2,55,55,2,27.5,44,1,0.8,2026-02-09T20:44:10Z,2026-02-09T21:52:25Z,1.14,0,0,1,1,"[DevTools] Fix crash when revealing stable, filtered `<Activity>` children","
## Summary

This aligns the hidden -> visible Activity path with how we treat hidden Activity. Since we don't mount hidden Activity children, we need to switch to the mount path when updating an Activity from hidden to visible.

This mostly went unnoticed since the update that reveals Activity also created fresh children. But for children from props, we continue down the update path and then later crash because children unexpectedly changed.

Originally I added an extra `isReconnectingSubtree` before realizing the whole transition from hidden to visible wasn't correctly modelled.

## How did you test this change?

- [x] Added test
- [x] https://flvrxf.csb.app/ no longer crashes (used to crash with `The children should not have changed if we pass in the same set.`)
",789,74,facebook/react,0,0,0,0,1,0,3,7,0,0,17
3263931757,35733,closed,1,101,7,3,108,94,2,36.0,61,2,0.8796,2026-02-09T18:22:53Z,2026-02-09T19:36:56Z,1.23,1,0,1,1,[Fiber] Avoid duplicate debug info for array children,"
## Summary

For children arrays we create a Fragment Fiber with the debug info. However, we pushed that debug info again when reconciling the children arrays which lead to duplicate Server Component parent stacks in React DevTools.

Now we just push once when we create the Fragment Fiber.

## How did you test this change?

- [x] added test
- [x] Flight fixture with 
    ```
    function App() {
      return (
        <>
          <h1>App</h1>
          <div>Child</div>
        </>
      );
    }
    ```",529,53,facebook/react,0,0,0,0,1,1,10,15,0,1,40
3263923033,35732,open,0,221,0,7,221,221,2,31.57,54,6,0.914,2026-02-09T18:20:36Z,,445.76,2,0,0,0,[Compiler] Fix false positive for setState after await in useEffect,"## Summary

Fixes #34905

The `set-state-in-effect` validation (`ValidateNoSetStateInEffects`) was incorrectly flagging `setState` calls that appear **after an `await`** expression inside async functions called from `useEffect`.

After an `await`, execution continues asynchronously in a microtask — meaning the `setState` call is no longer synchronous within the effect body and should not trigger this lint.

### Root cause

In `getSetStateCall()`, the function walks through the HIR of the effect callback and returns the first `setState` call it finds, without distinguishing whether that call appears after an `Await` instruction.

### Fix

Added `Await` instruction tracking within each block in `getSetStateCall()`:
- When an `Await` instruction is encountered, a `seenAwait` flag is set for the current block
- Any subsequent `setState` call in the same block after an `Await` is skipped (not reported as synchronous)

This is a conservative fix scoped to intra-block tracking. Cross-block `await` dominator analysis can be added as a follow-up if needed.

## How did you test this change?

Added 3 new test fixtures:

| Fixture | Expected | Description |
|---------|----------|-------------|
| `allow-setState-in-useEffect-after-await` | ✅ No error | setState after `await` via `useCallback` + `useEffect` (exact issue repro) |
| `allow-setState-in-useEffect-async-callback` | ✅ No error | setState after `await` in nested async function inside `useEffect` |
| `invalid-setState-in-useEffect-before-await` | ❌ Error reported | setState **before** `await` is still correctly flagged |

All existing tests continue to pass:

```
$ yarn snap -- -p ""invalid-setState-in-useEffect*""
5 Tests, 5 Passed, 0 Failed

$ yarn workspace eslint-plugin-react-compiler test
Test Suites: 8 passed, 8 total
Tests:       31 passed, 31 total
```",1834,67,facebook/react,0,0,0,0,1,0,7,36,0,0,79
3263444445,35731,closed,1,278,10,17,288,268,2,16.94,169,1,0.5868,2026-02-09T15:45:51Z,2026-02-09T18:19:32Z,2.56,1,2,1,1,[Flight] Add `unstable_allowPartialStream` option to Flight Client,"When using a partial prerender stream, i.e. a prerender that is intentionally aborted before all I/O has resolved, consumers of `createFromReadableStream` would need to keep the stream unclosed to prevent React Flight from erroring on unresolved chunks. However, some browsers (e.g. Chrome, Firefox) keep unclosed ReadableStreams with pending reads as native GC roots, retaining the entire Flight response.

With this PR we're adding an `unstable_allowPartialStream` option, that allows consumers to close the stream normally. The Flight Client's `close()` function then transitions pending chunks to halted instead of erroring them. Halted chunks keep Suspense fallbacks showing (i.e. they never resolve), and their `.then()` is a no-op so no new listeners accumulate. Inner stream chunks (ReadableStream/AsyncIterable) are closed gracefully, and `getChunk()` returns halted chunks for new IDs that are accessed after closing the response. Blocked chunks are left alone because they may be waiting on client-side async operations like module loading, or on forward references to chunks that appeared later in the stream, both of which resolve independently of closing.",1171,66,facebook/react,0,0,0,0,0,0,16,48,0,6,112
3262912998,35730,closed,1,142,2,4,144,140,1,36.0,68,2,0.8681,2026-02-09T13:34:14Z,2026-02-09T15:17:53Z,1.73,1,2,3,1,[Flight] Fix `encodeReply` for JSX with temporary references,"`encodeReply` throws ""React Element cannot be passed to Server Functions from the Client without a temporary reference set"" when a React element is the root value of a `serializeModel` call (either passed directly or resolved from a promise), even when a temporary reference set is provided.

The cause is that `resolveToJSON` hits the `REACT_ELEMENT_TYPE` switch case before reaching the `existingReference`/`modelRoot` check that regular objects benefit from. The synthetic JSON root created by `JSON.stringify` is never tracked in `writtenObjects`, so `parentReference` is `undefined` and the code falls through to the throw. This adds a `modelRoot` check in the `REACT_ELEMENT_TYPE` case, following the same pattern used for promises and plain objects.

The added `JSX as root model` test also uncovered a pre-existing crash in the Flight Client: when the JSX element round-trips back, it arrives as a frozen object (client-created elements are frozen in DEV), and `Object.defineProperty` for `_debugInfo` fails because frozen objects are non-configurable. The same crash can occur with JSX exported as a client reference. For now, we're adding `!Object.isFrozen()` guards in `moveDebugInfoFromChunkToInnerValue` and `addAsyncInfo` to prevent the crash, which means debug info is silently dropped for frozen elements. The proper fix would likely be to clone the element so each rendering context gets its own mutable copy with correct debug info.

closes #34984
closes #35690",1486,60,facebook/react,0,0,0,0,1,1,8,13,0,5,34
3260520241,35726,open,0,8,6,2,14,2,2,7.0,10,0,0.0,2026-02-08T21:59:43Z,,466.11,2,0,0,0,fix: initialize transition start time with performance.now(),"## Details

* `packages/react/src/ReactStartTransition.js`: Added a `now()` helper (using `performance.now()` with a `Date.now()` fallback) and used it to set `currentTransition.startTime`.
* `packages/react-reconciler/src/ReactFiberWorkLoop.js`: Removed the check for `transition.startTime === -1` and the subsequent assignment, as it is no longer needed.

## Motivation

Previously, `startTime` was initialized to `-1` and lazily updated upon scheduling an update. This behavior was inconsistent with `useTransition` and could lead to inaccurate timestamps if there was a delay between the transition start and the actual update scheduling. This change standardizes the behavior and ensures accurate timing for transition tracing.

## How to Test

1. Enable `enableTransitionTracing` feature flag.
2. Run `yarn test ReactTransitionTracing`.
3. Verify that tests pass and that transition start times are reasonable (non-negative).

## Checklist

- [x] Tests passed locally (`yarn test ReactTransitionTracing`).
- [x] I have addressed the TODOs in the codebase.

## Fixes #35725",1098,60,facebook/react,0,0,0,0,1,0,7,8,0,2,23
3260203699,35724,closed,1,3,3,3,6,0,1,2.0,2,0,0.0,2026-02-08T18:26:56Z,2026-02-08T19:14:15Z,0.79,1,0,1,1,[Flight] Fix debug channel flag in Node.js server renderToPipeableStream,"## Summary

- Fixes the `createRequest` call in `renderToPipeableStream` to pass `debugChannelReadable !== undefined` instead of `debugChannel !== undefined` in the turbopack, esm, and parcel Node.js server implementations
- The webpack version already had the correct check; this brings the other bundler implementations in line

The bug was introduced in #33754. With `debugChannel !== undefined`, the server could signal that debug info should be emitted even when only a write-only debug channel is provided (no readable side), potentially causing the client to block forever waiting for debug data that never arrives.

## Test plan

- [ ] Existing Flight tests continue to pass
- [ ] Verify the fix matches the webpack implementation at `packages/react-server-dom-webpack/src/server/ReactFlightDOMServerNode.js:196`

🤖 Generated with [Claude Code](https://claude.com/claude-code)",884,72,facebook/react,0,0,0,0,1,1,0,3,0,0,6
3259959820,35723,closed,1,189,18,2,207,171,1,103.5,160,1,0.7729,2026-02-08T15:44:08Z,2026-02-09T20:39:34Z,28.92,0,2,2,1,[DevTools] Fix false-positive re-render reports for filtered nodes,"Fixes https://github.com/facebook/react/issues/33423
Fixes https://github.com/facebook/react/issues/35245
Fixes https://github.com/facebook/react/issues/19732

As demoed [here](https://github.com/facebook/react/issues/33423#issuecomment-2970750588), React DevTools incorrectly highlights re-renders for descendants of filtered-out nodes that didn't actually render.

There were multiple fixes suggesting changes in `didFiberRender()` function, but these doesn't seem right, because this function is used in a context of whether the Fiber actually rendered something (updated), not re-rendered compared to the previous Fiber.

Instead, this PR adds additional validation at callsites that either used for highlighting re-renders or capturing tree base durations and are relying on `didFiberRender`. I've also added a few tests that reproduce the failure scenario. Without the changes, the tests are failing.",914,66,facebook/react,0,0,0,0,1,0,14,37,0,0,88
3259269632,35720,closed,1,265,1,8,266,264,2,33.25,182,0,0.0,2026-02-08T06:40:52Z,2026-02-13T18:26:02Z,131.75,5,0,1,1,[eslint-plugin-react-hooks] Add ESLint v10 support,"## Summary

ESLint v10.0.0 was released on February 7, 2026. The current `peerDependencies` for `eslint-plugin-react-hooks` only allows up to `^9.0.0`, which causes peer dependency warnings when installing with ESLint v10.

This PR:

- Adds `^10.0.0` to the eslint peer dependency range
- Adds `eslint-v10` to devDependencies for testing
- Adds an `eslint-v10` e2e fixture (based on the existing `eslint-v9` fixture)

ESLint v10's main breaking changes (removal of legacy eslintrc config, deprecated context methods) don't affect this plugin - flat config is already supported since v7.0.0, and the deprecated APIs already have fallbacks in place.

## How did you test this change?

Ran the existing unit test suite:

```
cd packages/eslint-plugin-react-hooks && yarn test
```

All 5082 tests passed.",820,50,facebook/react,0,0,1,1,1,0,7,37,0,1,81
3258898524,35719,open,0,81,0,2,81,81,1,40.5,74,1,0.9136,2026-02-08T01:01:14Z,,487.09,3,0,0,0,fix: detect autofilled values on focus for controlled inputs,"## Human View

### Summary

Fixes #1159 — an 11-year-old bug where browser autofill breaks controlled components.

When browsers autofill form fields (saved passwords, address autocomplete, password managers), they may set the input value **without firing `input` or `change` events**. This causes controlled components to have stale state — the user sees filled data but React state remains empty. On form submission, data is lost.

#### Root Cause

React's `ChangeEventPlugin` detects value changes via `getTargetInstForInputOrChangeEvent()`, which only checks values when `input` or `change` DOM events fire. When browsers autofill without events (e.g., Chrome on iOS, some password managers), React never checks and never fires `onChange`.

#### Fix

Add value change detection on `focusin` events for text inputs. The `focusin` event is already registered as a dependency of `onChange` but was unused for modern browsers. When a user focuses an autofilled field, React now checks if the DOM value differs from its tracked value (via `updateValueIfChanged()`) and fires `onChange` if so.

This is safe because:
- `updateValueIfChanged()` compares the value tracker with the actual DOM value — if they match, no event fires (zero false positives)
- `focusin` already bubbles to the root and is captured by React's event delegation
- Browsers expose autofill values after the first user interaction (focus)

#### Change

**1 function modified** in `ChangeEventPlugin.js` (+7 lines):

```js
function getTargetInstForInputOrChangeEvent(domEventName, targetInst) {
  if (domEventName === 'input' || domEventName === 'change') {
    return getInstIfValueChanged(targetInst);
  }
  // NEW: Detect browser autofill on focus
  if (domEventName === 'focusin') {
    return getInstIfValueChanged(targetInst);
  }
}
```

#### Coverage

| Scenario | Before | After |
|----------|--------|-------|
| iOS Chrome autofill (no events) | onChange never fires | onChange fires on focus |
| Desktop autofill (events suppressed) | onChange may not fire | onChange fires on focus |
| Password manager fill | Inconsistent | onChange fires on focus |
| Normal focus (no autofill) | No onChange | No onChange (correct) |
| Focus after typing | No extra onChange | No extra onChange (correct) |

#### Known Limitations

- If the user never focuses any field and submits directly, autofill values won't be detected (rare edge case)
- Multiple autofilled fields require each to be focused individually
- Pre-hydration autofill needs a separate fix

#### Test Plan

- [x] 3 new tests added to `ReactDOMInput-test.js`
- [x] All 127 tests in ReactDOMInput-test pass
- [x] All 3812 tests across 129 react-dom test suites pass (0 regressions)

---

## AI View (DCCE Protocol v1.0)

### Metadata
- **Generator**: Claude (Anthropic) via Cursor IDE
- **Methodology**: AI-assisted development with human oversight and review

### AI Contribution Summary
- Root cause analysis through code tracing
- Solution design and implementation
- Test development (3 new test cases)
- Edge case analysis and verification

### Verification Steps Performed
1. Reproduced the reported issue
2. Analyzed source code to identify root cause
3. Implemented and tested the fix

### Human Review Guidance
- Verify the root cause analysis matches your understanding of the codebase
- Core changes are in: `ChangeEventPlugin.js`, `ReactDOMInput-test.js`
- Verify edge case coverage is complete

Made with M7 [Cursor](https://cursor.com)
",3482,60,facebook/react,0,0,0,0,1,1,4,16,0,0,36
3258399564,35718,closed,1,75,4,2,79,71,1,39.5,69,1,0.8734,2026-02-07T20:04:14Z,2026-02-09T22:18:17Z,50.23,1,0,1,1,[DevTools] Don't capture durations for disconnected subtrees when profiling,"After https://github.com/facebook/react/pull/34089, when updating (possibly, mounting) inside disconnected subtree, we don't record this as an operation. This only happens during reconnect. The issue is that `recordProfilingDurations()` can be called, which diffs tree base duration and reports it to the Frontend:
https://github.com/facebook/react/blob/65db1000b944c8a07b5947c06b38eb8364dce4f2/packages/react-devtools-shared/src/backend/fiber/renderer.js#L4506-L4521

This operation can be recorded before the ""Add"" operation, and it will not be resolved properly on the Frontend side.

Before the fix:
```
commit tree › Suspense › should handle transitioning from fallback back to content during profiling

    Could not clone the node: commit tree does not contain fiber ""5"". This is a bug in React DevTools.

      162 |     const existingNode = nodes.get(id);
      163 |     if (existingNode == null) {
    > 164 |       throw new Error(
          |             ^
      165 |         `Could not clone the node: commit tree does not contain fiber ""${id}"". This is a bug in React DevTools.`,
      166 |       );
      167 |     }

      at getClonedNode (packages/react-devtools-shared/src/devtools/views/Profiler/CommitTreeBuilder.js:164:13)
      at updateTree (packages/react-devtools-shared/src/devtools/views/Profiler/CommitTreeBuilder.js:348:24)
      at getCommitTree (packages/react-devtools-shared/src/devtools/views/Profiler/CommitTreeBuilder.js:112:20)
      at ProfilingCache.getCommitTree (packages/react-devtools-shared/src/devtools/ProfilingCache.js:40:46)
      at Object.<anonymous> (packages/react-devtools-shared/src/__tests__/profilingCommitTreeBuilder-test.js:257:44)
```",1721,75,facebook/react,0,0,0,0,1,1,5,15,0,0,35
3257813984,35717,open,0,133,0,2,133,133,1,66.5,104,1,0.782,2026-02-07T14:22:23Z,,497.73,3,0,0,0,[Fiber] Complete partial hook chain on unwind to prevent corruption,"## Human View

### Summary

Fixes #33580 — ""Rendered more hooks than during the previous render"" when a component calls `use(thenable)` conditionally after hydration.

Closes https://github.com/facebook/react/pull/34051/

#### Root Cause

When a component suspends mid-render (e.g., after `useState` but before `useMemo`), `resetHooksOnUnwind` is called and the work-in-progress (WIP) fiber retains only the hooks that were processed before the interruption. If this WIP fiber is later **committed** — for example, as part of a Suspense boundary showing its fallback — the incomplete hook chain replaces the current fiber's complete chain.

On the next render, `updateWorkInProgressHook` tries to clone hooks from the (now-corrupted) current fiber but runs out of entries, throwing:

> Rendered more hooks than during the previous render.

#### The Fix

In `resetHooksOnUnwind`, before clearing `currentHook` and `workInProgressHook`, we now clone the remaining unprocessed hooks from the current fiber and append them to the WIP hook chain. This ensures the chain is always complete when committed, preserving hook integrity across Suspense fallback commits.

```js
// In resetHooksOnUnwind, before clearing hook pointers:
if (currentHook !== null && workInProgressHook !== null) {
  let nextCurrentHook = currentHook.next;
  if (nextCurrentHook !== null) {
    let tail = workInProgressHook;
    while (nextCurrentHook !== null) {
      const clone = {
        memoizedState: nextCurrentHook.memoizedState,
        baseState: nextCurrentHook.baseState,
        baseQueue: nextCurrentHook.baseQueue,
        queue: nextCurrentHook.queue,
        next: null,
      };
      tail = tail.next = clone;
      nextCurrentHook = nextCurrentHook.next;
    }
  }
}
```

#### Reproduction Conditions

The bug requires a specific combination of **6 interacting conditions**:

1. **Server-side rendering** with hydration (`hydrateRoot`)
2. **ErrorBoundary inside Suspense** — triggers `ForceClientRender` during hydration
3. **Cascading state update** — `setState` in `useEffect` triggers re-render
4. **Transition update** — `startTransition(() => setPromise(...))` at lower priority
5. **Conditional `use(thenable)`** — `promise ? use(promise) : promise` causes suspension when promise becomes non-null
6. **Additional hooks after `use()`** — `useMemo` (or any hook) comes after the conditional `use()` call

#### Sequence of Events

```
1. Page hydration mount → 2 hooks committed (useState + useMemo) ✅
2. Effect fires → setPromise(promise) in transition
3. Page re-renders → useState ✅ → use(promise) → SUSPENDS ❌
   └─ WIP fiber now has only 1 hook (useState)
4. Suspense boundary commits fallback → WIP (1 hook) becomes current
5. Promise resolves → replay → currentHooks=1, needs 2 → ERROR 💥
```

#### Test Plan

- [x] Added regression test in `ReactDOMFizzShellHydration-test.js` that reproduces the exact conditions
- [x] All existing tests pass:
  - `ReactDOMFizzShellHydration-test.js` — 11/11 ✅
  - `ReactHooks-test.internal.js` — 72/72 ✅
  - `ReactSuspenseWithNoopRenderer-test.js` — 69/69 ✅
  - `ReactUse-test.js` — 48/48 ✅
  - `ReactHooksWithNoopRenderer-test.js` — 96/96 ✅

#### Related

- #33580 — Original issue report
- #34068 — Previous fix attempt (closed by stale bot, author was not confident in the approach)
- Affects Next.js users: vercel/next.js#78063, vercel/next.js#76266

---

## AI View (DCCE Protocol v1.0)

### Metadata
- **Generator**: Claude (Anthropic) via Cursor IDE
- **Methodology**: AI-assisted development with human oversight and review

### AI Contribution Summary
- Root cause analysis through code tracing
- Solution design and implementation

### Verification Steps Performed
1. Reproduced the reported issue
2. Analyzed source code to identify root cause
3. Implemented and tested the fix

### Human Review Guidance
- Verify the root cause analysis matches your understanding of the codebase
- Core changes are in: `ReactDOMFizzShellHydration-test.js`, `ReactHooks-test.internal.js`, `ReactSuspenseWithNoopRenderer-test.js`

Made with M7 [Cursor](https://cursor.com)
",4206,67,facebook/react,0,0,0,0,1,1,7,14,1,0,38
3257624483,35716,open,0,9,8,1,17,1,2,17.0,17,0,0.0,2026-02-07T12:24:14Z,,499.71,2,0,0,0,bug-fix: DevTools - Error logic for missing nodes while deletion,"<!--
  Thanks for submitting a pull request!
  We appreciate you spending the time to work on these changes. Please provide enough information so that others can review your pull request. The three fields below are mandatory.

  Before submitting a pull request, please make sure the following is done:

  1. Fork [the repository](https://github.com/facebook/react) and create your branch from `main`.
  2. Run `yarn` in the repository root.
  3. If you've fixed a bug or added code that should be tested, add tests!
  4. Ensure the test suite passes (`yarn test`). Tip: `yarn test --watch TestName` is helpful in development.
  5. Run `yarn test --prod` to test in the production environment. It supports the same options as `yarn test`.
  6. If you need a debugger, run `yarn test --debug --watch TestName`, open `chrome://inspect`, and press ""Inspect"".
  7. Format your code with [prettier](https://github.com/prettier/prettier) (`yarn prettier`).
  8. Make sure your code lints (`yarn lint`). Tip: `yarn linc` to only check changed files.
  9. Run the [Flow](https://flowtype.org/) type checks (`yarn flow`).
  10. If you haven't already, complete the CLA.

  Learn more about contributing: https://reactjs.org/docs/how-to-contribute.html
-->

## Summary
<!--
 While profiling, React DevTools can receive remove operations for nodes that are not present in the Store. This can happen due to event ordering during concurrent rendering or StrictMode, especially when profiling is started or stopped mid-update.

The current behavior throws an error when attempting to remove a missing node, which aborts the Store update and prevents remaining operations from being processed, leaving our store in a partially updated state.

Change: 

            if (element === undefined) {
              /*
                - there may be further nodes in the batch to be processed hence throwing error right now is not a good soln
                - Our store may be partially updated because of this logic 
                - So I changed it to look for further nodes and skip removing this node 
                - logically as it is absent so its better logically
              */
              i += 1;
              continue;
            }

This change treats removal of a missing node as a no-op, skips the invalid operation while preserving operation stream alignment, and allows subsequent removals to continue, preventing DevTools from crashing in this recoverable scenario. -->

## How did you test this change?

<!--
Built React DevTools locally after applying the change.
Verified that the Components and Profiler tabs continue to function normally.
Tested profiling start/stop flows to ensure DevTools no longer aborts Store updates when encountering missing nodes.
Confirmed that skipping invalid removals does not introduce regressions and that remaining operations in the batch are still processed correctly.

  How exactly did you verify that your PR solves the issue you wanted to solve?
Confirmed that skipping invalid removals does not introduce regressions and that remaining operations in the batch are still processed correctly.
-->

Fixes #35713 
",3210,64,facebook/react,0,0,0,0,1,1,3,0,1,0,6
3256533959,35715,closed,0,1214,19,32,1233,1195,3,38.53,150,14,0.558,2026-02-06T23:41:02Z,2026-02-06T23:41:11Z,0.0,4,0,0,0,Compiler: NonReactive annotation,"<!--
  Thanks for submitting a pull request!
  We appreciate you spending the time to work on these changes. Please provide enough information so that others can review your pull request. The three fields below are mandatory.

  Before submitting a pull request, please make sure the following is done:

  1. Fork [the repository](https://github.com/facebook/react) and create your branch from `main`.
  2. Run `yarn` in the repository root.
  3. If you've fixed a bug or added code that should be tested, add tests!
  4. Ensure the test suite passes (`yarn test`). Tip: `yarn test --watch TestName` is helpful in development.
  5. Run `yarn test --prod` to test in the production environment. It supports the same options as `yarn test`.
  6. If you need a debugger, run `yarn test --debug --watch TestName`, open `chrome://inspect`, and press ""Inspect"".
  7. Format your code with [prettier](https://github.com/prettier/prettier) (`yarn prettier`).
  8. Make sure your code lints (`yarn lint`). Tip: `yarn linc` to only check changed files.
  9. Run the [Flow](https://flowtype.org/) type checks (`yarn flow`).
  10. If you haven't already, complete the CLA.

  Learn more about contributing: https://reactjs.org/docs/how-to-contribute.html
-->

## Summary

<!--
 Explain the **motivation** for making this change. What existing problem does the pull request solve?
-->

## How did you test this change?

<!--
  Demonstrate the code is solid. Example: The exact commands you ran and their output, screenshots / videos if the pull request changes the user interface.
  How exactly did you verify that your PR solves the issue you wanted to solve?
  If you leave this empty, your PR will very likely be closed.
-->
",1748,32,facebook/react,0,0,0,0,1,1,89,128,4,0,357
